(0.003944, 0.007621, 0.485129)
(0.003140, 0.009136, 0.482381)
(0.002336, 0.009840, 0.478293)
(0.001552, 0.012080, 0.475408)
(0.000019, 0.014300, 0.472787)
(-0.001499, 0.015007, 0.470960)
(-0.002999, 0.016421, 0.467855)
(-0.003740, 0.017857, 0.465946)
(-0.007442, 0.023701, 0.463040)
(-0.008900, 0.026581, 0.461315)
(-0.010337, 0.029406, 0.459059)
(-0.011765, 0.030753, 0.457053)
(-0.013915, 0.032824, 0.455166)
(-0.016065, 0.034921, 0.453867)
(-0.017453, 0.036955, 0.451921)
(-0.019589, 0.040493, 0.450889)
(-0.021688, 0.042519, 0.449288)
(-0.023091, 0.043883, 0.448455)
(-0.025899, 0.048064, 0.447133)
(-0.027983, 0.050805, 0.445954)
(-0.030068, 0.053553, 0.444967)
(-0.032163, 0.056323, 0.444260)
(-0.032838, 0.056969, 0.443720)
(-0.034880, 0.058942, 0.442450)
(-0.035550, 0.060292, 0.441924)
(-0.036902, 0.063014, 0.441094)
(-0.037583, 0.063676, 0.440762)
(-0.039656, 0.065713, 0.440178)
(-0.041732, 0.068464, 0.439679)
(-0.044490, 0.071180, 0.439004)
(-0.045165, 0.072539, 0.438695)
(-0.047220, 0.075965, 0.438137)
(-0.047894, 0.076621, 0.437856)
(-0.049964, 0.077963, 0.437491)
(-0.050632, 0.080015, 0.437189)
(-0.052701, 0.082060, 0.436863)
(-0.054779, 0.083422, 0.436646)
(-0.056150, 0.085476, 0.436390)
(-0.056828, 0.086141, 0.436210)
(-0.058210, 0.086811, 0.436056)
(-0.058881, 0.088167, 0.435833)
(-0.059566, 0.088145, 0.435720)
(-0.061649, 0.089519, 0.435599)
(-0.063022, 0.090880, 0.435418)
(-0.063705, 0.092952, 0.435297)
(-0.064379, 0.095011, 0.435126)
(-0.065762, 0.096386, 0.435024)
(-0.067141, 0.097056, 0.434898)
(-0.067825, 0.098432, 0.434806)
(-0.069206, 0.100502, 0.434702)
(-0.069893, 0.101183, 0.434629)
(-0.071276, 0.102559, 0.434546)
(-0.071964, 0.103940, 0.434486)
(-0.074042, 0.106707, 0.434394)
(-0.074733, 0.108091, 0.434350)
(-0.076119, 0.109471, 0.434294)
(-0.076809, 0.110158, 0.434253)
(-0.077499, 0.111540, 0.434207)
(-0.077492, 0.112924, 0.434168)
(-0.078877, 0.115000, 0.434111)
(-0.078867, 0.115682, 0.434056)
(-0.079559, 0.116371, 0.434026)
(-0.079554, 0.116365, 0.434003)
(-0.080246, 0.116357, 0.433973)
(-0.080242, 0.117048, 0.433951)
(-0.080933, 0.117735, 0.433919)
(-0.080930, 0.117731, 0.433901)
(-0.080927, 0.117727, 0.433886)
(-0.080922, 0.119111, 0.433855)
(-0.081616, 0.119107, 0.433839)
(-0.081612, 0.119102, 0.433820)
(-0.081609, 0.119098, 0.433805)
(-0.081606, 0.119789, 0.433787)
(-0.082301, 0.119785, 0.433774)
(-0.082298, 0.121174, 0.433759)
(-0.082296, 0.121171, 0.433749)
(-0.082989, 0.122558, 0.433730)
(-0.082987, 0.122555, 0.433720)
(-0.082985, 0.123248, 0.433707)
(-0.082983, 0.123246, 0.433700)
(-0.083678, 0.124635, 0.433688)
(-0.084373, 0.126025, 0.433681)
(-0.084371, 0.126718, 0.433670)
(-0.085067, 0.128108, 0.433663)
(-0.085065, 0.129498, 0.433656)
(-0.085064, 0.129496, 0.433650)
(-0.085759, 0.129494, 0.433644)
(-0.085759, 0.129493, 0.433640)
(-0.085758, 0.129492, 0.433634)
(-0.085757, 0.130186, 0.433629)
(-0.085756, 0.130185, 0.433626)
(-0.086451, 0.130183, 0.433620)
(-0.086451, 0.130878, 0.433617)
(-0.086450, 0.130877, 0.433614)
(-0.087146, 0.132268, 0.433610)
(-0.087842, 0.132267, 0.433607)
(-0.087842, 0.132267, 0.433605)
(-0.087841, 0.132266, 0.433602)
(-0.087841, 0.132265, 0.433600)
(-0.087840, 0.132960, 0.433597)
(-0.087840, 0.133656, 0.433595)
(-0.088536, 0.133655, 0.433593)
(-0.088536, 0.133655, 0.433592)
(-0.088535, 0.133654, 0.433590)
(-0.088535, 0.133654, 0.433589)
(-0.089231, 0.134349, 0.433588)
(-0.089231, 0.135045, 0.433586)
(-0.089231, 0.135044, 0.433585)
(-0.089230, 0.135044, 0.433583)
(-0.089230, 0.135043, 0.433582)
(-0.089230, 0.135043, 0.433582)
(-0.089230, 0.135043, 0.433580)
(-0.089230, 0.135043, 0.433580)
(-0.089229, 0.135042, 0.433579)
(-0.089229, 0.135042, 0.433578)
(-0.089229, 0.135042, 0.433577)
(-0.089229, 0.135042, 0.433577)
(-0.089925, 0.135042, 0.433576)
(-0.089925, 0.135041, 0.433576)
(-0.090622, 0.135041, 0.433575)
(-0.091318, 0.135737, 0.433574)
(-0.092014, 0.135737, 0.433574)
(-0.092014, 0.135737, 0.433573)
(-0.092014, 0.135737, 0.433573)
(-0.092014, 0.135736, 0.433573)
(-0.092014, 0.135736, 0.433572)
(-0.092014, 0.135736, 0.433572)
(-0.092014, 0.135736, 0.433572)
(-0.092014, 0.135736, 0.433571)
(-0.092014, 0.135736, 0.433571)
(-0.092014, 0.135736, 0.433571)
(-0.092710, 0.135736, 0.433570)
(-0.092710, 0.135736, 0.433570)
(-0.092710, 0.135736, 0.433570)
(-0.092710, 0.135736, 0.433570)
(-0.093407, 0.136431, 0.433569)
(-0.094103, 0.136431, 0.433569)
(-0.094800, 0.136431, 0.433569)
(-0.095496, 0.137127, 0.433569)
(-0.095496, 0.137823, 0.433569)
(-0.095496, 0.137823, 0.433569)
(-0.095496, 0.137823, 0.433569)
(-0.095496, 0.137823, 0.433568)
(-0.095496, 0.137823, 0.433568)
(-0.095496, 0.137823, 0.433568)
(-0.095496, 0.137823, 0.433568)
(-0.096549, 0.139341, 0.438415)
(-0.098250, 0.140767, 0.442967)
(-0.098900, 0.141699, 0.445941)
(-0.099636, 0.142751, 0.449300)
(-0.100231, 0.143603, 0.452022)
(-0.100964, 0.144653, 0.455372)
(-0.101669, 0.145661, 0.458589)
(-0.103127, 0.146687, 0.461866)
(-0.103579, 0.148073, 0.463913)
(-0.104280, 0.149073, 0.467092)
(-0.104702, 0.150429, 0.469006)
(-0.106983, 0.152283, 0.472469)
(-0.107264, 0.152682, 0.473724)
(-0.107751, 0.153376, 0.475905)
(-0.108102, 0.153874, 0.477473)
(-0.108489, 0.154425, 0.479204)
(-0.110900, 0.157523, 0.486489)
(-0.112991, 0.159367, 0.492259)
(-0.113793, 0.160498, 0.495796)
(-0.115254, 0.163362, 0.502235)
(-0.116309, 0.164857, 0.506888)
(-0.117082, 0.165950, 0.510292)
(-0.118032, 0.167296, 0.514482)
(-0.118716, 0.168264, 0.517495)
(-0.119324, 0.169125, 0.520176)
(-0.120151, 0.170297, 0.523821)
(-0.120690, 0.171060, 0.526198)
(-0.122304, 0.172141, 0.529563)
(-0.122805, 0.172846, 0.531756)
(-0.123237, 0.173453, 0.533646)
(-0.123739, 0.174159, 0.535844)
(-0.124165, 0.174757, 0.537705)
(-0.124601, 0.175370, 0.539614)
(-0.124933, 0.175838, 0.541070)
(-0.127240, 0.177500, 0.543528)
(-0.127497, 0.177858, 0.544637)
(-0.127812, 0.178296, 0.545995)
(-0.127995, 0.178551, 0.546783)
(-0.128268, 0.178932, 0.547963)
(-0.128551, 0.179326, 0.549185)
(-0.128726, 0.179570, 0.549940)
(-0.128956, 0.179890, 0.550930)
(-0.129153, 0.180165, 0.551784)
(-0.129393, 0.180498, 0.552816)
(-0.130753, 0.182394, 0.558687)
(-0.133139, 0.184454, 0.565069)
(-0.135050, 0.185834, 0.569343)
(-0.136267, 0.188429, 0.574525)
(0.018453, -0.006350, 0.520045)
(0.018232, -0.006259, 0.514161)
(0.018130, -0.006217, 0.511448)
(0.018061, -0.006188, 0.509594)
(0.017964, -0.006148, 0.507011)
(0.017870, -0.006109, 0.504513)
(0.017800, -0.006080, 0.502644)
(0.017717, -0.006046, 0.500435)
(0.017648, -0.006018, 0.498612)
(0.017582, -0.005991, 0.496851)
(0.017510, -0.005961, 0.494928)
(0.017368, -0.005902, 0.491158)
(0.017270, -0.005862, 0.488537)
(0.017220, -0.005841, 0.487210)
(0.017146, -0.005810, 0.485238)
(0.017093, -0.005789, 0.483832)
(0.017047, -0.005769, 0.482594)
(0.016996, -0.005748, 0.481232)
(0.016940, -0.005725, 0.479740)
(0.016873, -0.005698, 0.477960)
(0.016826, -0.005678, 0.476710)
(0.016785, -0.005661, 0.475611)
(0.016737, -0.005641, 0.474338)
(0.016699, -0.005626, 0.473334)
(0.016663, -0.005611, 0.472360)
(0.016606, -0.005587, 0.470845)
(0.016571, -0.005573, 0.469934)
(0.016534, -0.005558, 0.468943)
(0.016484, -0.005537, 0.467611)
(0.016452, -0.005524, 0.466754)
(0.016419, -0.005510, 0.465865)
(0.016380, -0.005494, 0.464846)
(0.016339, -0.005477, 0.463743)
(0.016308, -0.005464, 0.462914)
(0.016271, -0.005449, 0.461925)
(0.016240, -0.005436, 0.461103)
(0.016211, -0.005424, 0.460327)
(0.016175, -0.005410, 0.459387)
(0.016149, -0.005399, 0.458688)
(0.016122, -0.005387, 0.457967)
(0.016099, -0.005378, 0.457355)
(0.016073, -0.005367, 0.456664)
(0.016047, -0.005357, 0.455969)
(0.016020, -0.005345, 0.455245)
(0.015995, -0.005335, 0.454588)
(0.015973, -0.005326, 0.453987)
(0.015950, -0.005316, 0.453388)
(0.015929, -0.005308, 0.452837)
(0.015904, -0.005297, 0.452154)
(0.015885, -0.005289, 0.451644)
(0.015858, -0.005278, 0.450924)
(0.015838, -0.005270, 0.450393)
(0.015817, -0.005261, 0.449840)
(0.015796, -0.005253, 0.449285)
(0.015779, -0.005246, 0.448832)
(0.015758, -0.005237, 0.448262)
(0.015742, -0.005231, 0.447847)
(0.015720, -0.005221, 0.447255)
(0.015704, -0.005215, 0.446833)
(0.015687, -0.005208, 0.446384)
(0.015674, -0.005203, 0.446039)
(0.015660, -0.005197, 0.445652)
(0.015641, -0.005189, 0.445152)
(0.015629, -0.005184, 0.444833)
(0.015616, -0.005178, 0.444475)
(0.015603, -0.005173, 0.444146)
(0.015593, -0.005169, 0.443874)
(0.015578, -0.005163, 0.443464)
(0.015566, -0.005158, 0.443161)
(0.015557, -0.005154, 0.442917)
(0.015548, -0.005150, 0.442669)
(0.015539, -0.004423, 0.442440)
(0.016974, -0.002249, 0.442123)
(0.016965, -0.002247, 0.441904)
(0.017679, 0.001368, 0.441697)
(0.019114, 0.002812, 0.441486)
(0.019104, 0.002812, 0.441268)
(0.019095, 0.004254, 0.441072)
(0.019808, 0.004253, 0.440884)
(0.020519, 0.004973, 0.440673)
(0.020509, 0.004971, 0.440474)
(0.021221, 0.007131, 0.440314)
(0.022653, 0.010729, 0.440139)
(0.022645, 0.010726, 0.439992)
(0.024074, 0.015039, 0.439812)
(0.024064, 0.016472, 0.439642)
(0.024054, 0.016466, 0.439471)
(0.024763, 0.017897, 0.439291)
(0.024754, 0.017892, 0.439137)
(0.024746, 0.018605, 0.439001)
(0.024739, 0.018600, 0.438883)
(0.024727, 0.019310, 0.438687)
(0.024719, 0.021457, 0.438544)
(0.024712, 0.021452, 0.438431)
(0.024703, 0.025029, 0.438276)
(0.024697, 0.027891, 0.438168)
(0.024688, 0.029315, 0.438017)
(0.024679, 0.030021, 0.437862)
(0.024672, 0.031446, 0.437742)
(0.024665, 0.032869, 0.437622)
(0.024659, 0.032863, 0.437533)
(0.023938, 0.035003, 0.437438)
(0.023931, 0.037139, 0.437307)
(0.023926, 0.037133, 0.437231)
(0.023921, 0.037841, 0.437143)
(0.023915, 0.038547, 0.437035)
(0.023911, 0.038541, 0.436962)
(0.023908, 0.038536, 0.436908)
(0.023901, 0.039955, 0.436785)
(0.023897, 0.039949, 0.436715)
(0.023893, 0.039942, 0.436640)
(0.023174, 0.040649, 0.436555)
(0.023170, 0.040643, 0.436494)
(0.023164, 0.041348, 0.436386)
(0.021732, 0.042053, 0.436294)
(0.021014, 0.042759, 0.436216)
(0.019582, 0.042750, 0.436120)
(0.018865, 0.043456, 0.436038)
(0.016722, 0.044875, 0.435966)
(0.014578, 0.045576, 0.435844)
(0.014577, 0.045571, 0.435793)
(0.013149, 0.046277, 0.435726)
(0.012434, 0.046272, 0.435674)
(0.011007, 0.046979, 0.435617)
(0.011006, 0.046974, 0.435576)
(0.010293, 0.046970, 0.435534)
(0.010291, 0.046965, 0.435484)
(0.009578, 0.046960, 0.435441)
(0.009577, 0.046956, 0.435397)
(0.009575, 0.046951, 0.435349)
(0.008862, 0.046945, 0.435295)
(0.008861, 0.046941, 0.435258)
(0.008860, 0.046937, 0.435213)
(0.008859, 0.047644, 0.435168)
(0.008146, 0.047639, 0.435116)
(0.008146, 0.047635, 0.435087)
(0.008145, 0.047632, 0.435056)
(0.008144, 0.047629, 0.435024)
(0.008144, 0.047625, 0.434992)
(0.007431, 0.047622, 0.434964)
(0.006719, 0.048329, 0.434921)
(0.006719, 0.048327, 0.434896)
(0.005295, 0.049035, 0.434869)
(0.004584, 0.049031, 0.434832)
(0.004583, 0.049029, 0.434811)
(0.003160, 0.049025, 0.434778)
(0.003160, 0.049733, 0.434750)
(0.002449, 0.049731, 0.434727)
(0.002449, 0.049729, 0.434705)
(0.001026, 0.049726, 0.434680)
(-0.000396, 0.050434, 0.434656)
(-0.001818, 0.050430, 0.434621)
(-0.002529, 0.051138, 0.434592)
(-0.003950, 0.051136, 0.434572)
(-0.003950, 0.051134, 0.434554)
(-0.003950, 0.051131, 0.434531)
(-0.004661, 0.051129, 0.434511)
(-0.006082, 0.051127, 0.434492)
(-0.006793, 0.051125, 0.434474)
(-0.006793, 0.051123, 0.434459)
(-0.008214, 0.051121, 0.434443)
(-0.008924, 0.051119, 0.434424)
(-0.008924, 0.051117, 0.434408)
(-0.009634, 0.051115, 0.434392)
(-0.009634, 0.051114, 0.434380)
(-0.010344, 0.051112, 0.434362)
(-0.010344, 0.051110, 0.434350)
(-0.010343, 0.051109, 0.434337)
(-0.010343, 0.051818, 0.434324)
(-0.010343, 0.051816, 0.434308)
(-0.011764, 0.051815, 0.434296)
(-0.012474, 0.051813, 0.434281)
(-0.013184, 0.051812, 0.434269)
(-0.013183, 0.051811, 0.434261)
(-0.013893, 0.051809, 0.434246)
(-0.015314, 0.051808, 0.434236)
(-0.015314, 0.051807, 0.434228)
(-0.015313, 0.051806, 0.434216)
(-0.016023, 0.051805, 0.434207)
(-0.016023, 0.051804, 0.434199)
(-0.016022, 0.051802, 0.434187)
(-0.016022, 0.051801, 0.434178)
(-0.016732, 0.051800, 0.434169)
(-0.016732, 0.051799, 0.434160)
(-0.016731, 0.051798, 0.434153)
(-0.016731, 0.051798, 0.434146)
(-0.016731, 0.051797, 0.434137)
(-0.016731, 0.051796, 0.434131)
(-0.016730, 0.051795, 0.434124)
(-0.016730, 0.051794, 0.434116)
(-0.016730, 0.051793, 0.434110)
(-0.017440, 0.051792, 0.434101)
(-0.017440, 0.051792, 0.434094)
(-0.017439, 0.051791, 0.434089)
(-0.017439, 0.051790, 0.434084)
(-0.017439, 0.051790, 0.434077)
(-0.017439, 0.051789, 0.434072)
(-0.017438, 0.051788, 0.434066)
(-0.017438, 0.051788, 0.434059)
(-0.018148, 0.051787, 0.434054)
(-0.018148, 0.051786, 0.434049)
(-0.018148, 0.051786, 0.434044)
(-0.018147, 0.051785, 0.434038)
(-0.018147, 0.051785, 0.434034)
(-0.018147, 0.051784, 0.434029)
(-0.018147, 0.051784, 0.434025)
(-0.018147, 0.051783, 0.434021)
(-0.018147, 0.051783, 0.434016)
(-0.018146, 0.051782, 0.434011)
(-0.018856, 0.051782, 0.434007)
(-0.018856, 0.051781, 0.434002)
(-0.018856, 0.051781, 0.433999)
(-0.018856, 0.051780, 0.433994)
(-0.018855, 0.051780, 0.433990)
(-0.018855, 0.051779, 0.433987)
(-0.018855, 0.051779, 0.433984)
(-0.018855, 0.051778, 0.433980)
(-0.018855, 0.051778, 0.433977)
(-0.018855, 0.051778, 0.433973)
(-0.018855, 0.051777, 0.433971)
(-0.018941, 0.052022, 0.436096)
(-0.019057, 0.052348, 0.438927)
(-0.019128, 0.052547, 0.440660)
(-0.019201, 0.052754, 0.442452)
(-0.019296, 0.053023, 0.444791)
(-0.020148, 0.053359, 0.447711)
(-0.020211, 0.053529, 0.449192)
(-0.020264, 0.053674, 0.450447)
(-0.020326, 0.053843, 0.451918)
(-0.020365, 0.053948, 0.452834)
(-0.020439, 0.054148, 0.454566)
(-0.020494, 0.054298, 0.455875)
(-0.020539, 0.054419, 0.456919)
(-0.020582, 0.054537, 0.457948)
(-0.020631, 0.054668, 0.459086)
(-0.020662, 0.054754, 0.459833)
(-0.021477, 0.054163, 0.461258)
(-0.021521, 0.054276, 0.462250)
(-0.021632, 0.054561, 0.464764)
(-0.021775, 0.054166, 0.468024)
(-0.021896, 0.054470, 0.470748)
(-0.021987, 0.054701, 0.472815)
(-0.022111, 0.055017, 0.475638)
(-0.022230, 0.055319, 0.478340)
(-0.022337, 0.055591, 0.480770)
(-0.022466, 0.055918, 0.483693)
(-0.023428, 0.056337, 0.487438)
(-0.023528, 0.056579, 0.489605)
(-0.023648, 0.056874, 0.492245)
(-0.023747, 0.057116, 0.494404)
(-0.023843, 0.057350, 0.496503)
(-0.023958, 0.057633, 0.499027)
(-0.024037, 0.057825, 0.500750)
(-0.024093, 0.057963, 0.501984)
(-0.024183, 0.058183, 0.503946)
(-0.024243, 0.058328, 0.505249)
(-0.024454, 0.058845, 0.509871)
(-0.024606, 0.059218, 0.513204)
(-0.024725, 0.059509, 0.515808)
(-0.024830, 0.059766, 0.518107)
(-0.024991, 0.060159, 0.521616)
(-0.025110, 0.060451, 0.524228)
(-0.025223, 0.060727, 0.526698)
(-0.025389, 0.061133, 0.530333)
(-0.025500, 0.061404, 0.532756)
(-0.025613, 0.061680, 0.535222)
(-0.025741, 0.061995, 0.538037)
(-0.025837, 0.062229, 0.540135)
(-0.025942, 0.062485, 0.542423)
(-0.026089, 0.062845, 0.545641)
(-0.026188, 0.063087, 0.547800)
(-0.026290, 0.063337, 0.550040)
(-0.026413, 0.063637, 0.552720)
(-0.026490, 0.063826, 0.554411)
(-0.026590, 0.064070, 0.556596)
(-0.026702, 0.064346, 0.559060)
(-0.026775, 0.064523, 0.560648)
(-0.026902, 0.064834, 0.563423)
(-0.026968, 0.064996, 0.564871)
(-0.027056, 0.065211, 0.566797)
(-0.027131, 0.065394, 0.568430)
(-0.027214, 0.065598, 0.570258)
(-0.027280, 0.065760, 0.571705)
(-0.027401, 0.066056, 0.574350)
(-0.028415, 0.065291, 0.575938)
